 Rk,Pass Coverage Player,Pass Coverage Age,Pass Coverage Team,Pass Coverage Pos,Pass Coverage GAME,Pass Coverage GameStart,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Rush Yds/Tgt,Pass Rush TD,Pass Rush Rat,Pass Rush DADOT,Pass Rush Air,Pass Rush YAC,Tackles Bltz,Tackles Hrry,Tackles QBKD,additional Bats, Sk, Prss, Comb, MTkl, MTkl%,,
773,Kris Boyd,28,HOU,CB,17,0,0,4,2,50,63,31.5,15.8,0,95.8,24.5,51,12,0,0,0,0,0,0,8,2,20,BoydKr00,
774,Myles Cole,24,JAX,DE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,27.3,ColeMy00,,,,,,
775,Ali Gaye,26,TEN,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,11.1,GayeAl01,,,,,,
776,Adam Gotsis,32,IND,DT,5,0,0,1,1,100,0,0,0,0,79.2,-6,-6,6,0,0,2,0,0,2,8,2,20,GotsAd00,
777,Jalen Graham,23,SFO,LB,8,0,0,1,1,100,5,5,5,0,87.5,5,5,0,3,0,0,0,0,0,8,0,0,GrahJa02,
778,James Houston,26,DET,LB,8,0,0,1,1,100,8,8,8,0,100,3,3,5,4,3,1,0,1,5,8,0,0,HousJa01,
779,Thomas Incoom,25,CAR,OLB,8,0,0,1,1,100,4,4,4,0,83.3,4,4,0,2,0,1,0,0,1,8,0,0,IncoTh00,
780,John Johnson,29,LAR,S,2,1,1,4,3,75,17,5.7,4.3,0,42.7,4.8,9,8,0,0,0,0,0,0,8,1,11.1,JohnJo10,
781,Deane Leonard,25,LAC,DB,10,0,0,8,4,50,20,5,2.5,0,56.2,10.6,11,9,0,0,0,0,0,0,8,1,11.1,LeonDe00,
782,Deantre Prince,24,JAX,CB,10,0,0,13,5,38.5,80,16,6.2,1,85.4,10.6,45,35,0,0,0,0,0,0,8,4,33.3,PrinDe01,
783,Bo Richter,24,MIN,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11.1,RichBo01,,,,,,
784,Drew Sanders,24,DEN,LB,4,0,0,2,2,100,16,8,8,0,100,5.5,11,5,1,0,0,0,1,1,8,0,0,SandDr00,
785,Nesta Jade Silvera,24,LVR,DT,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11.1,JadeNe00,,,,,,
786,Qwan'tez Stiggers,22,NYJ,CB,14,1,0,5,4,80,24,6,4.8,0,86.7,-0.6,9,15,0,0,0,0,0,0,8,2,20,StigQw00,
787,Sione Vaki,23,DET,RB,16,0,0,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,8,0,0,VakiSi00,,
788,Alex Wright,24,CLE,DE,4,0,0,3,2,66.7,22,11,7.3,0,88.2,-2,-6,28,0,0,0,0,1,1,8,1,11.1,WrigAl01,
789,Adetomiwa Adebawore,23,IND,DT,16,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,1,12.5,AdebAd00,,,,,,
790,Amare Barno,25,CAR,OLB,5,0,0,1,1,100,5,5,5,0,87.5,-3,-3,8,7,1,0,0,1,2,7,0,0,BarnAm00,
791,Tatum Bethune,23,SFO,LB,11,1,0,1,0,0,0,0,0,39.6,32,0,0,1,0,0,0,0,0,7,0,0,BethTa00,,
792,Julius Brents,24,IND,CB,2,1,0,6,4,66.7,79,19.8,13.2,0,109.7,15.3,67,12,0,0,0,0,0,0,7,1,12.5,BrenJu00,
793,Sydney Brown,24,PHI,S,11,0,1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,7,0,0,BrowSy00,,
794,Irvin Charles,27,NYJ,WR,13,0,0,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,7,0,0,CharIr00,,
795,Isaiah Davis,22,NYJ,RB,17,0,0,1,1,100,0,0,0,0,79.2,5,0,0,0,0,0,0,0,0,7,0,0,DaviIs00,
796,Terrell Edmunds,27,2TM,S,6,0,0,6,3,50,50,16.7,8.3,0,78.5,6.3,41,9,3,0,0,0,0,0,7,0,0,EdmuTe00,
796,Terrell Edmunds,27,JAX,S,1,0,0,1,0,0,0,0,0,39.6,4,0,0,0,0,0,0,0,0,0,0,EdmuTe00,,,
796,Terrell Edmunds,27,PIT,S,5,0,0,5,3,60,50,16.7,10,0,93.7,6.8,41,9,3,0,0,0,0,0,7,0,0,EdmuTe00,
797,Art Green,24,NYG,CB,9,0,0,4,3,75,40,13.3,10,0,106.2,12.5,33,7,1,1,0,0,0,1,7,1,12.5,GreeAr01,
798,Antonio Hamilton,31,ATL,CB,11,0,0,3,3,100,48,16,16,2,158.3,13.7,41,7,3,0,0,0,0,0,7,1,12.5,HamiAn01,
799,Javon Hargrave,31,SFO,DL,3,3,0,0,0,0,0,0,0,0,2,0,0,1,3,7,0,0,HargJa00,,,,,,
800,Cedric Johnson,22,CIN,DE,9,0,0,0,0,0,0,0,0,0,1,3,0,1,5,7,0,0,JohnCe01,,,,,,
801,Scott Matlock,24,LAC,FB/DL,17,11,0,1,0,0,0,0,0,39.6,-5,0,0,0,0,0,1,1,1,7,0,0,MatlSc00,,
802,Fabian Moreau,30,MIN,CB,7,0,0,10,6,60,66,11,6.6,2,119.2,11.1,52,14,0,0,0,0,0,0,7,0,0,MoreFa00,
803,Dominique Robinson,26,CHI,DL,6,1,0,0,0,0,0,0,0,0,1,1,0,0,2,7,0,0,RobiDo00,,,,,,
804,Ben Skowronek,27,PIT,WR,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,SkowBe00,,,,,,
805,Keidron Smith,25,DEN,DB,9,0,0,1,1,100,17,17,17,0,118.7,5,5,12,1,0,0,0,0,0,7,1,12.5,SmitKe05,
806,Rodney Thomas II,26,IND,S,17,1,0,2,2,100,15,7.5,7.5,0,97.9,14.5,13,2,0,0,0,0,0,0,7,1,12.5,ThomRo07,
807,Armon Watts,28,NYG,DT,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,0,0,WattAr01,,,,,,
808,Jamal Adams,29,2TM,DB,5,3,0,3,3,100,38,12.7,12.7,0,118.7,0.7,2,36,4,0,0,0,0,0,7,2,22.2,AdamJa00,
808,Jamal Adams,29,TEN,SS,3,1,0,2,2,100,26,13,13,0,118.7,-2,-4,30,0,0,0,0,0,0,4,1,20,AdamJa00,
808,Jamal Adams,29,DET,DB,2,2,0,1,1,100,12,12,12,0,116.7,6,6,6,4,0,0,0,0,0,3,1,25,AdamJa00,
809,Myles Adams,26,2TM,DL,7,0,0,0,0,0,0,0,0,0,1,1,0,1,3,7,0,0,AdamMy00,,,,,,
809,Myles Adams,26,SEA,DE,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,AdamMy00,,,,,,
809,Myles Adams,26,DET,DL,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,AdamMy00,,,,,,
810,Brian Asamoah,24,MIN,LB,17,0,0,3,3,100,37,12.3,12.3,0,118.1,5.3,16,21,11,0,0,0,0,0,6,0,0,AsamBr00,
811,Corey Ballentine,28,GNB,CB,15,1,0,8,4,50,56,14,7,1,112.5,15.3,40,16,0,0,0,0,0,0,6,1,14.3,BallCo00,
812,Christian Barmore,25,NWE,DT,4,0,0,1,1,100,7,7,7,0,95.8,-1,-1,8,0,0,0,0,1,1,6,0,0,BarmCh00,
813,Michael Burton,32,DEN,FB,17,2,0,1,1,100,16,16,16,0,118.7,11,11,5,0,0,0,0,0,0,6,0,0,BurtMi00,
814,Tashaun Gipson,34,SFO,S,9,0,0,2,1,50,14,14,7,0,72.9,6.5,13,1,0,0,0,0,0,0,6,0,0,GipsTa00,
815,Shaka Heyward,24,CIN,LB,6,0,0,1,0,0,0,0,0,39.6,-6,0,0,0,0,0,0,0,0,6,0,0,HeywSh00,,
816,Travis Homer,26,CHI,RB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14.3,HomeTr00,,,,,,
817,Jarius Monroe,24,NYJ,S,5,0,0,2,0,0,14,7,0,56.2,11.5,14,0,0,0,0,0,0,0,6,0,0,MonrJa00,,
818,Charles Omenihu,27,KAN,DE,6,1,0,0,0,0,0,0,0,0,2,1,0,1,4,6,2,25,OmenCh00,,,,,,
819,Jayden Peevy,25,CAR,DT,4,0,0,0,0,0,0,0,0,0,0,2,1,1.5,4,6,0,0,PeevJa00,,,,,,
820,Jaelan Phillips,25,MIA,LB,4,3,0,3,2,66.7,11,5.5,3.7,0,72.9,1,-1,12,3,1,0,1,1,2,6,1,14.3,PhilJa02,
821,Ennis Rakestraw,22,DET,CB,8,0,0,6,4,66.7,53,13.3,8.8,0,94.4,14,37,16,0,0,0,0,0,0,6,0,0,RakeEn00,
822,Christopher Smith,24,LVR,S,15,0,0,1,1,100,7,7,7,0,95.8,-2,-2,9,0,0,0,0,0,0,6,0,0,SmitCh04,
823,Edefuan Ulofoshio,24,BUF,LB,4,1,0,6,4,66.7,19,4.8,3.2,0,70.8,5.8,5,14,4,0,0,0,0,0,6,2,25,UlofEd00,
824,Jay Ward,24,MIN,S,16,0,0,1,1,100,0,0,0,0,79.2,3,0,0,4,0,1,0,0,1,6,0,0,WardJa00,
825,Jordan Phillips,32,2TM,DT,9,0,1,2,1,50,13,13,6.5,0,31.2,-3,-6,19,0,3,2,0,0,5,6,3,33.3,PhilJo01,
825,Jordan Phillips,32,DAL,DT,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,PhilJo01,,,,,,
825,Jordan Phillips,32,BUF,DT,7,0,1,2,1,50,13,13,6.5,0,31.2,-3,-6,19,0,2,1,0,0,3,5,3,37.5,PhilJo01,
826,Christian Braswell,25,JAX,CB,3,0,0,2,2,100,13,6.5,6.5,0,93.7,-3,-6,19,0,0,0,0,0,0,5,2,28.6,BrasCh00,
827,Natrone Brooks,25,ATL,CB,9,0,0,6,4,66.7,32,8,5.3,0,79.9,2.8,13,19,2,0,1,0,0,1,5,0,0,BrooNa01,
828,Amari Gainer,24,LVR,LB,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,GainAm00,,,,,,
829,Myles Harden,23,CLE,CB,4,0,0,6,4,66.7,48,12,8,0,91,8,34,14,0,0,0,0,0,0,5,0,0,HardMy00,
830,Marquis Haynes,31,CAR,OLB,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,5,0,0,HaynMa01,,,,,,
831,Jerry Hughes,36,HOU,DE,7,0,0,1,1,100,33,33,33,0,118.7,-7,-7,40,0,0,0,0,0,0,5,0,0,HughJe99,
832,Anthony Johnson,25,NYG,S,9,0,0,1,0,0,0,0,0,39.6,5,0,0,1,0,0,1,0,0,5,0,0,JohnAn08,,
833,Dean Lowry,30,PIT,DT,12,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,1,16.7,LowrDe00,,,,,,
834,Arthur Maulet,31,BAL,CB,3,0,0,6,3,50,25,8.3,4.2,0,61.1,10.7,15,10,4,1,0,0,0,1,5,1,16.7,MaulAr00,
835,Mike Morris,23,SEA,DE,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,MorrMi00,,,,,,
836,Janarius Robinson,25,LVR,DE,10,1,0,0,0,0,0,0,0,0,1,1,1,0.5,3,5,1,16.7,RobiJa04,,,,,,
837,Keith Taylor,26,KAN,CB,11,0,0,5,5,100,23,4.6,4.6,2,125.4,2.4,12,11,0,0,0,0,0,0,5,0,0,TaylKe03,
838,Divaad Wilson,24,NYG,CB,3,0,0,4,3,75,34,11.3,8.5,0,100,7.5,21,13,1,0,0,0,0,0,5,0,0,WilsDi00,
839,Matthew Adams,29,NYG,LB,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,20,AdamMa00,,,,,,
840,Artie Burns,29,SEA,CB,4,0,0,7,3,42.9,29,9.7,4.1,0,55.1,6.4,18,11,3,0,0,0,0,0,4,0,0,BurnAr00,
841,Jaylan Ford,23,NOR,LB,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,FordJa02,,,,,,
842,Adisa Isaac,23,BAL,OLB,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,IsaaAd00,,,,,,
843,DJ Ivey,24,CIN,CB,11,0,0,5,1,20,8,8,1.6,0,39.6,17.2,7,1,2,0,0,0,0,0,4,0,0,IveyDJ00,
844,Kareem Jackson,36,BUF,S,2,0,0,3,1,33.3,4,4,1.3,0,42.4,9.3,4,0,2,0,0,0,0,0,4,1,20,JackKa99,
845,Curtis Jacobs,22,NWE,LB,9,2,0,1,1,100,9,9,9,0,104.2,9,9,0,0,0,0,0,0,0,4,0,0,JacoCu00,
846,Jermaine Johnson II,25,NYJ,LB,2,2,0,1,1,100,7,7,7,0,95.8,-3,-3,10,4,1,0,0,0,1,4,1,20,JohnJe07,
847,Patrick Johnson,26,NYG,OLB,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,33.3,JohnPa02,,,,,,
848,Justin Jones,28,ARI,DL,3,3,0,1,0,0,0,0,0,39.6,-8,0,0,0,0,1,0,0,1,4,1,20,JoneJu03,,
849,Khalid Kareem,26,ATL,OLB,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,KareKh00,,,,,,
850,DeMarvin Leal,24,PIT,DE,5,0,0,0,0,0,0,0,0,2,1,1,0,0,2,4,0,0,LealDe00,,,,,,
851,Eku Leota,25,CAR,OLB,2,1,0,2,2,100,8,4,4,0,83.3,0,0,8,3,0,0,0,1,1,4,0,0,LeotEk00,
852,Bobby McCain,31,MIN,S,3,0,0,4,3,75,30,10,7.5,0,95.8,5.3,21,9,1,0,0,0,0,0,4,0,0,McCaBo01,
853,Esezi Otomewo,26,JAX,DT,4,2,0,0,0,0,0,0,0,0,1,1,0,0.5,3,4,0,0,OtomEs00,,,,,,
854,Josh Ross,25,SEA,LB,10,0,0,1,1,100,2,2,2,1,118.7,-2,-2,4,0,0,0,0,0,0,4,0,0,RossJo01,
855,Noah Sewell,22,CHI,LB,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,SeweNo00,,,,,,
856,Tremon Smith,28,DEN,CB,17,0,0,1,0,0,0,0,0,39.6,11,0,0,0,0,0,0,0,0,4,0,0,SmitTr04,,
857,T.J. Tampa,22,BAL,CB,7,0,0,1,1,100,4,4,4,0,83.3,4,4,0,0,0,0,0,0,0,4,1,20,TampTJ00,
858,Chris Wormley,31,BAL,DL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,20,WormCh00,,,,,,
859,Mitchell Agude,25,DET,LB,4,0,0,1,1,100,1,1,1,0,79.2,-6,-6,7,1,0,0,0,0,0,3,2,40,AgudMi01,
860,Daijahn Anthony,24,CIN,S,13,0,0,1,0,0,0,0,0,39.6,17,0,0,0,0,0,0,0,0,3,0,0,AnthDa00,,
861,Joe Bachie,26,CIN,LB,12,0,0,2,2,100,13,6.5,6.5,0,93.7,-0.5,-1,14,4,1,0,0,0,1,3,1,25,BachJo01,
862,Shemar Bartholomew,24,CAR,CB,5,0,0,6,3,50,26,8.7,4.3,1,101.4,10.5,26,0,0,0,0,0,0,0,3,0,0,BartSh00,
863,Dicaprio Bootle,27,LAC,CB,6,0,0,1,1,100,11,11,11,0,112.5,5,5,6,0,0,0,0,0,0,3,1,25,BootDi00,
864,Swayze Bozeman,26,KAN,LB,3,0,0,1,1,100,3,3,3,0,79.2,2,2,1,0,0,0,0,0,0,3,0,0,BozeSw00,
865,Beau Brade,22,BAL,S,11,0,0,1,1,100,30,30,30,0,118.7,-1,-1,31,1,0,0,0,0,0,3,1,25,BradBe01,
866,Deon Bush,31,KAN,DB,2,0,0,1,1,100,8,8,8,0,100,4,4,4,0,0,0,0,0,0,3,0,0,BushDe00,
867,DJ Coleman,26,JAX,DE,1,0,0,1,1,100,7,7,7,0,95.8,-1,-1,8,0,0,0,0,0,0,3,0,0,ColeDJ00,
868,Jalen Davis,28,CIN,CB,2,0,0,5,3,60,29,9.7,5.8,0,76.2,16.4,24,5,3,0,0,0,0,0,3,1,25,DaviJa06,
869,Akayleb Evans,25,CAR,CB,2,1,0,7,4,57.1,43,10.8,6.1,0,75.3,9.4,25,18,0,0,0,0,0,0,3,3,50,EvanAk00,
870,Tre Flowers,29,JAX,CB,4,0,0,3,3,100,25,8.3,8.3,0,101.4,4.7,14,11,1,0,0,0,0,0,3,1,25,FlowTr01,
871,Joe Gaziano,28,JAX,DE,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,25,GaziJo01,,,,,,
872,Joe Giles-Harris,27,NWE,LB,3,0,0,2,2,100,13,6.5,6.5,0,93.7,-1,-2,15,1,0,1,0,0,1,3,0,0,GileJo01,
873,K.J. Henry,25,DAL,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,HenrKJ00,,,,,,
874,Brennan Jackson,24,LAR,OLB,7,1,0,0,0,0,0,0,0,2,1,0,0,0,1,3,1,25,JackBr02,,,,,,
875,Desmond King,30,BAL,CB,2,0,0,5,4,80,36,9,7.2,1,136.2,10.4,19,17,1,1,0,0,0,1,3,0,0,KingDe01,
876,Damarri Mathis,25,DEN,CB,10,1,0,6,1,16.7,10,10,1.7,0,39.6,11.7,9,1,0,0,0,0,0,0,3,0,0,MathDa00,
877,Nicholas Morrow,29,BUF,LB,11,0,0,2,2,100,14,7,7,1,135.4,0,0,14,0,0,0,0,0,0,3,0,0,MorrNi00,
878,Troy Pride Jr.,26,DAL,CB,2,1,0,6,3,50,22,7.3,3.7,0,59,11.8,4,18,0,0,0,0,0,0,3,1,25,PridTr00,
879,Jammie Robinson,23,CAR,S,6,0,0,1,1,100,9,9,9,0,104.2,-1,-1,10,1,0,0,0,0,0,3,0,0,RobiJa03,
880,Ben Stille,27,ARI,DL,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,25,StilBe00,,,,,,
881,Isaiah Thomas,26,DET,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,ThomIs01,,,,,,
882,Keir Thomas,26,LAR,OLB,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,25,ThomKe04,,,,,,
883,Josh Tupou,30,BAL,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,TupoJo00,,,,,,
884,Isaac Ukwu,25,DET,DL,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,UkwuIs00,,,,,,
885,Dee Williams,25,SEA,CB,12,0,0,1,1,100,11,11,11,0,112.5,3,3,8,0,0,0,0,0,0,3,1,25,WillDe11,
886,Jonah Williams,29,3TM,DL,9,1,0,0,0,0,0,0,0,0,1,2,0,0,3,3,1,25,WillJo16,,,,,,
886,Jonah Williams,29,MIN,DL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,WillJo16,,,,,,,
886,Jonah Williams,29,LAR,DE,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,WillJo16,,,,,,
886,Jonah Williams,29,DET,DL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,100,WillJo16,,,,,,
887,Kendall Williamson,24,LAC,DB,2,0,0,1,1,100,13,13,13,0,118.7,0,0,13,0,0,0,0,0,0,3,0,0,WillKe07,
888,Rock Ya-Sin,28,SFO,CB,13,0,0,3,1,33.3,3,3,1,1,81.9,8.7,3,0,0,0,0,0,0,0,3,0,0,Ya-SRo00,
889,Eli Apple,29,LAC,CB,4,0,0,5,2,40,12,6,2.4,0,47.9,11.4,12,0,0,0,0,0,0,0,2,0,0,ApplEl00,
890,Alex Barrett,30,SFO,DL,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,33.3,BarrAl00,,,,,,
891,Miles Battle,24,NWE,CB,1,0,0,6,1,16.7,11,11,1.8,0,39.6,15.5,3,8,0,0,0,0,0,0,2,0,0,BattMi00,
892,Solomon Byrd,25,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,ByrdSo00,,,,,,
893,Marcus Davenport,28,DET,DL,2,1,0,0,0,0,0,0,0,0,2,3,0,0.5,6,2,0,0,DaveMa00,,,,,,
894,Kenny Dyson,23,CAR,OLB,2,0,0,1,1,100,0,0,0,0,79.2,0,0,0,4,0,1,0,0,1,2,0,0,DysoKe01,
895,Neil Farrell,26,MIA,DT,7,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,FarrNe00,,,,,,
896,Tony Fields,25,CLE,LB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,FielTo00,,,,,,
897,Mike Greene,25,TAM,DL,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,GreeMi01,,,,,,
898,Lawrence Guy,34,CIN,DT,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.3,GuyxLa00,,,,,,
899,Kyu Blu Kelly,23,LVR,CB,4,0,0,1,0,0,0,0,0,39.6,3,0,0,0,0,0,0,0,0,2,0,0,BluxKy00,,
900,Ochaun Mathis,25,NWE,OLB,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,MathOc00,,,,,,
901,T.Y. McGill,32,CLE,DT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,McGiT.00,,,,,,
902,Kyle Peko,31,DET,DL,5,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,PekoKy00,,,,,,
903,Eli Ricks,23,PHI,CB,7,0,0,1,1,100,45,45,45,1,158.3,30,30,15,0,0,0,0,0,0,2,0,0,RickEl00,
904,Chris Smith,25,DET,DL,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,33.3,SmitCh06,,,,,,
905,Elerson Smith,26,CLE,DE,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,SmitEl00,,,,,,
906,T.J. Smith,27,CAR,DT,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,SmitTJ00,,,,,,
907,Charles Woods,24,LAR,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.3,WoodCh01,,,,,,
908,Shaquil Barrett,32,TAM,OLB,1,0,0,1,1,100,6,6,6,0,91.7,4,4,2,0,0,0,0,0,0,1,0,0,BarrSh00,
909,Angelo Blackson,32,ARI,DL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,BlacAn00,,,,,,
910,Ethan Bonner,25,MIA,CB,5,0,0,2,1,50,4,4,2,0,56.2,10.5,4,0,1,0,0,0,0,0,1,0,0,BonnEt00,
911,Andre Carter II,24,LVR,DE,3,0,0,1,0,0,0,0,0,39.6,-3,0,0,0,1,0,0,0.5,2,1,0,0,CartAn01,,
912,Khalid Duke,23,TEN,OLB,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,DukeKh00,,,,,,
913,Cameron Goode,26,MIA,LB,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,GoodCa00,,,,,,
914,Mohamed Kamara,25,MIA,LB,5,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,KamaMo00,,,,,,
915,Tanoh Kpassagnon,30,NOR,DE,3,0,0,1,1,100,11,11,11,0,112.5,-6,-6,17,0,0,1,0,0,1,1,2,66.7,KpasTa00,
916,Isaiah Land,24,IND,DE,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,66.7,LandIs00,,,,,,
917,John Metchie,24,HOU,WR,13,3,0,1,1,100,4,4,4,0,83.3,4,4,0,0,0,0,0,0,0,1,0,0,MetcJo00,
918,Caleb Murphy,25,TEN,OLB,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,MurpCa00,,,,,,
919,Gabriel Murphy,24,MIN,OLB,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,MurpGa00,,,,,,
920,Tanner Muse,28,JAX,LB,3,0,0,1,1,100,0,0,0,0,79.2,0,0,0,0,0,0,0,0,0,1,0,0,MuseTa00,
921,Levi Drake Rodriguez,24,MIN,DL,2,0,0,1,0,0,0,0,0,39.6,13,0,0,0,0,0,0,0,0,1,0,0,RodrLe00,,
922,Duke Shelley,28,NYG,CB,1,0,0,1,1,100,6,6,6,0,91.7,4,4,2,0,0,0,0,0,0,1,0,0,ShelDu00,
923,Reddy Steward,23,CHI,CB,1,0,0,3,2,66.7,39,19.5,13,0,109.7,8.7,22,17,1,0,0,0,0,0,1,1,50,StewRe00,
924,Oshane Ximines,28,NWE,OLB,2,0,0,1,1,100,3,3,3,0,79.2,0,0,3,0,0,0,0,0,0,1,1,50,XimiOs00,
925,Russ Yeast,25,HOU,S,1,0,0,1,1,100,49,49,49,1,158.3,44,44,5,0,0,0,0,0,0,1,0,0,YeasRu00,
926,De'Von Achane,23,MIA,RB,17,16,0,1,1,100,6,6,6,1,131.2,6,6,0,1,0,0,0,0,0,0,0,AchaDe00,,
927,Abraham Beauplan,24,DET,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,BeauAb00,,,,,,
928,Braxton Berrios,29,MIA,WR,6,0,0,1,0,0,0,0,0,39.6,0,0,0,1,0,0,0,0,0,0,1,100,BerrBr00,,
929,Tank Bigsby,23,JAX,RB,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BigsTa00,,,,,,,
930,Omar Brown,24,GNB,S,2,0,0,1,0,0,0,0,0,39.6,7,0,0,0,0,0,0,0,0,0,0,BrowOm01,,,
931,AJ Cole III,29,LVR,P,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ColeAJ01,,,,,,,
932,Drew Dalman,26,ATL,C,9,9,0,1,0,0,0,0,0,39.6,14,0,0,0,0,0,0,0,0,0,0,DalmDr00,,,
933,Branson Deen,24,BUF,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,DeenBr00,,,,,,
934,Trevis Gipson,27,SEA,LB,5,0,0,2,2,100,16,8,8,1,139.6,1.5,3,13,2,0,0,0,0,0,0,2,100,GipsTr00,
935,Kendrick Green,26,HOU,OL,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GreeKe02,,,,,,,
936,Bryce Hall,27,TAM,CB,1,0,0,3,1,33.3,5,5,1.7,0,42.4,12.3,-3,8,0,0,0,0,0,0,0,0,HallBr02,,
937,Parker Hesse,29,DET,TE,5,1,0,1,1,100,0,0,0,0,79.2,0,0,0,2,0,0,0,0,0,0,1,100,HessPa00,
938,Keenan Isaac,24,TAM,CB,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,IsaaKe00,,,,,,,
939,Tarron Jackson,26,CAR,OLB,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,100,JackTa02,,,,,,
940,Gabe Jeudy-Lally,23,TEN,CB,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,JeudGa00,,,,,,,
941,Kingsley Jonathan,26,BUF,DE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,JonaKi00,,,,,,,
942,JC Latham,21,TEN,LT,17,17,0,1,1,100,17,17,17,0,118.7,-5,-5,22,0,0,0,0,0,0,0,0,LathJC00,,
943,Vederian Lowe,25,NWE,LT,14,13,0,1,1,100,1,1,1,0,79.2,-2,-2,3,1,0,0,0,0,0,0,0,LoweVe00,,
944,Dwight McGlothern,22,MIN,CB,5,0,0,3,1,33.3,9,9,3,0,42.4,7.7,4,5,0,0,0,0,0,0,0,0,McGlDw00,,
945,Kendre Miller,22,NOR,RB,6,2,0,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,MillKe01,,,
